PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
32 22.0 23.4 20.1 10.0 127.7 3.3
39 24.8 28.9 22.1 9.1 1.8 6.8
29 24.8 26.5 23.8 8.5 5.4 2.7
29 23.5 25.2 22.1 9.9 29.8 3.1
31 21.1 23.9 19.3 8.9 14.2 4.6
67 19.7 23.4 18.3 6.8 2.4 5.1
70 22.5 27.2 18.1 5.4 0 9.1
60 23.9 29.3 20.1 6.4 0.0 9.2
56 24.5 29.5 20.4 4.8 0 9.1
73 26.5 31.9 20.8 2.3 0 11.1
61 26.7 32.3 23.2 5.6 0 9.1
34 23.0 25.2 21.1 7.5 2.3 4.1
51 25.2 30.6 19.6 1.9 0 11.0
80 25.6 30.0 22.3 7.0 0 7.7
70 23.1 24.4 21.9 9.6 54.7 2.5
43 25.3 28.7 23.0 7.3 48.5 5.7
45 26.2 30.6 22.2 3.5 0 8.4
61 26.1 30.5 22.3 3.9 0 8.2
83 27.2 32.0 22.1 2.4 0 9.9
66 27.8 31.5 24.2 7.0 0 7.3
34 27.9 31.3 25.7 5.0 0 5.6
47 28.6 33.7 24.4 1.3 0 9.3
48 29.5 34.4 24.3 2.5 0 10.1
68 29.7 33.0 26.3 3.0 1.3 6.7
94 29.3 32.8 26.1 5.8 0.3 6.7
50 30.4 36.1 25.5 3.9 0 10.6
42 29.5 33.9 25.1 8.0 0 8.8
79 29.3 34.1 25.7 6.3 0 8.4
111 29.4 33.6 26.7 5.1 0 6.9
112 28.0 32.1 24.6 6.5 11.2 7.5
116 28.5 32.0 26.2 5.5 0 5.8
90 28.7 33.7 25.7 2.9 0 8.0
57 28.2 31.8 25.9 5.9 0.0 5.9
31 25.0 28.4 22.4 9.1 38.8 6.0
38 21.8 23.8 21.0 9.5 53.4 2.8
48 25.1 31.0 19.6 4.5 0 11.4
61 27.4 32.6 23.6 5.1 0 9.0
78 27.6 32.6 23.1 7.0 0.0 9.5
40 29.1 34.1 25.8 8.3 5.5 8.3
32 28.4 33.0 25.4 6.5 0 7.6
48 26.9 31.7 22.2 6.5 0 9.5
35 27.4 31.3 24.6 4.9 0.0 6.7
24 27.6 32.4 24.1 2.6 0 8.3
29 27.7 33.2 21.8 1.0 0 11.4
30 27.9 32.3 23.7 3.4 0 8.6
28 27.4 32.7 21.9 0.8 0 10.8
29 26.9 32.1 21.6 2.3 0 10.5
30 27.3 32.4 22.2 1.5 0 10.2
28 28.4 33.8 24.5 6.6 0.0 9.3
32 26.2 29.1 24.4 9.5 6.6 4.7
36 28.5 33.1 24.8 5.1 4.9 8.3
31 25.1 29.6 22.3 7.6 6.0 7.3
31 24.7 29.4 20.5 0.4 0 8.9
52 25.7 30.6 21.5 3.4 0 9.1
67 26.9 32.0 21.5 0.4 0 10.5
55 27.1 30.8 23.9 4.9 0 6.9
60 26.0 29.7 22.5 3.5 0 7.2
59 26.5 31.2 23.3 3.9 0 7.9
50 25.8 30.0 22.3 3.0 0 7.7
45 26.4 31.2 23.7 7.0 0.2 7.5
30 27.0 30.7 24.8 7.9 0.3 5.9
39 27.6 30.1 25.4 8.4 1.5 4.7
42 27.8 31.6 25.7 8.3 1.7 5.9
34 23.9 26.7 21.2 8.9 23.9 5.5
25 23.0 28.0 19.7 6.0 0 8.3
39 23.7 29.6 18.6 5.0 0 11.0
61 23.8 30.0 19.4 2.4 0 10.6
57 25.6 31.9 20.1 2.0 0 11.8
48 25.3 31.6 19.4 0.0 0 12.2
59 24.9 31.6 19.6 0.1 0 12.0
57 24.6 29.7 19.8 3.5 0 9.9
53 23.4 26.7 19.8 6.8 8.1 6.9
35 22.2 27.5 18.1 3.4 0 9.4
33 20.5 22.4 17.7 8.5 0 4.7
24 19.3 22.9 17.1 6.3 3.5 5.8
23 19.4 25.4 15.6 4.4 0 9.8
22 19.3 24.5 15.4 3.5 0 9.1
20 18.4 22.2 15.1 8.8 0.2 7.1
25 19.7 25.8 13.9 2.0 0 11.9
28 17.6 23.7 13.3 2.9 0.0 10.4
31 17.9 24.5 11.0 1.1 0 13.5
44 17.0 22.7 13.3 4.4 0.5 9.4
33 15.9 22.3 10.5 0.4 0 11.8
37 17.8 25.1 10.3 0.9 0 14.8
36 18.6 25.0 13.0 0.3 0 12.0
40 18.2 24.0 12.4 6.0 0 11.6
35 15.0 17.5 13.9 9.8 10.3 3.6
39 13.9 17.0 11.9 8.4 28.7 5.1
36 16.2 21.5 10.5 2.9 0 11.0
44 16.7 21.8 11.5 1.0 0 10.3
67 17.3 24.3 11.5 0.0 0 12.8
76 18.3 25.3 11.9 0.3 0 13.4
90 19.1 26.1 13.0 3.6 0 13.1
75 19.7 26.3 14.1 0.4 0 12.2
92 18.9 24.8 13.1 4.3 0 11.7
60 16.6 19.7 14.0 6.9 0 5.7
35 16.0 22.4 10.4 0.3 0 12.0
42 15.7 21.8 9.5 2.0 0 12.3
40 15.1 20.1 11.4 4.1 4.0 8.7
33 12.0 16.5 8.9 0.1 1.2 7.6
47 13.8 18.8 6.3 3.9 0 12.5
59 16.5 22.0 10.3 4.3 0.3 11.7
35 11.3 16.7 6.9 1.4 0 9.8
31 9.7 15.3 4.4 0.0 0 10.9
48 13.3 19.5 5.5 3.5 10.5 14.0
49 14.4 19.0 11.0 3.0 0 8.0
60 13.3 20.1 6.5 0.0 0 13.6
64 15.2 21.7 8.5 3.6 2.3 13.2
56 17.1 21.2 14.4 1.9 23.4 6.8
43 14.3 20.8 9.8 0.0 0 11.0
54 16.6 22.6 8.8 2.3 0.0 13.8
95 19.1 24.9 13.3 0.9 0 11.6
72 18.4 23.4 13.3 1.1 0 10.1
87 15.6 23.1 8.2 4.0 0 14.9
95 17.4 23.6 11.0 4.8 0 12.6
50 11.1 17.9 5.5 2.0 0 12.4
38 7.2 12.3 3.5 2.6 0.3 8.8
37 7.6 12.4 3.2 3.9 0 9.2
35 7.4 12.2 2.7 0.3 0 9.5
49 8.1 13.2 3.0 1.5 0 10.2
39 8.6 14.5 5.4 5.0 3.5 9.1
31 3.9 7.9 0.5 2.3 0.0 7.4
31 3.1 9.5 -2.0 0.0 0 11.5
56 5.7 12.7 -0.4 0.0 0 13.1
69 8.4 15.9 1.9 0.0 0 14.0
79 10.7 16.7 5.2 2.0 0 11.5
79 11.4 16.8 7.8 2.9 0 9.0
69 10.0 15.6 6.1 0.3 0 9.5
87 10.0 16.6 4.6 0.9 0 12.0
108 10.5 17.2 4.1 3.5 0 13.1
133 11.0 17.4 5.4 0.9 0 12.0
148 11.1 17.2 5.2 3.8 0 12.0
131 12.6 18.7 8.2 1.3 0 10.5
108 13.5 20.2 6.3 4.4 0 13.9
67 12.6 14.6 11.4 7.3 28.0 3.2
29 12.2 16.1 9.0 7.3 0 7.1
39 10.1 12.3 8.5 7.9 5.0 3.8
71 8.9 13.7 4.3 0.4 0 9.4
66 9.6 15.5 5.2 5.0 0 10.3
36 3.0 7.5 0.1 4.6 0.5 7.4
38 -0.1 3.6 -3.2 0.0 0 6.8
86 2.2 7.4 -3.2 5.4 0 10.6
92 7.1 13.3 0.2 0.5 0 13.1
70 8.7 10.6 7.4 10.0 9.8 3.2
40 10.9 16.9 6.9 2.3 0.3 10.0
71 8.2 12.5 5.3 0.0 0 7.2
91 9.5 15.3 3.9 1.8 0 11.4
49 11.7 12.9 9.4 9.9 27.8 3.5
33 9.2 13.0 3.3 8.8 3.5 9.7
53 4.2 8.3 0.1 5.4 0 8.2
57 9.0 12.3 4.5 9.5 1.1 7.8
24 7.7 9.3 6.2 8.4 17.8 3.1
49 5.6 9.7 3.1 4.6 0 6.6
32 -1.1 3.1 -6.2 5.5 0 9.3
33 -6.6 -2.9 -9.0 0.1 0 6.1
47 -7.0 -3.5 -11.0 0.0 0 7.5
80 -0.9 5.2 -6.8 4.6 0 12.0
97 3.8 9.5 -1.7 2.0 0 11.2
52 5.8 7.6 3.2 8.1 17.5 4.4
15 6.1 8.0 5.0 10.0 8.2 3.0
31 1.5 5.4 -1.6 9.4 4.9 7.0
30 -4.5 -1.6 -7.9 3.3 0.0 6.3
36 -7.4 -3.8 -11.3 1.9 0.0 7.5
32 -4.6 -2.4 -7.4 3.6 2.8 5.0
69 -3.5 0.5 -8.2 5.0 0.0 8.7
104 -1.2 3.1 -5.4 3.6 0 8.5
83 1.7 5.3 -2.0 7.5 4.3 7.3
59 2.8 6.8 -0.3 1.3 0 7.1
107 2.1 6.0 -1.8 6.3 0 7.8
118 4.8 7.5 1.6 7.9 0 5.9
77 7.7 9.2 5.4 9.5 0.0 3.8
80 9.9 12.8 7.4 6.9 0 5.4
108 6.3 9.7 3.6 4.3 0 6.1
63 6.0 11.0 1.5 5.0 0 9.5
38 6.2 10.3 3.9 5.4 0 6.4
39 6.4 11.7 3.2 2.5 0 8.5
53 5.1 9.8 1.9 1.0 0 7.9
60 4.8 10.6 0.4 0.0 0 10.2
65 4.6 10.6 -0.2 1.6 0 10.8
75 4.3 7.9 0.8 4.5 0.4 7.1
36 0.7 5.1 -2.2 0.0 0 7.3
57 -0.6 2.8 -4.2 3.0 0 7.0
77 1.1 6.1 -1.9 4.1 0 8.0
41 1.1 5.7 -3.9 2.0 0 9.6
60 1.9 4.5 0.2 6.3 3.2 4.3
65 3.2 6.5 -0.8 6.8 0 7.3
92 5.3 8.2 2.7 7.4 0.0 5.5
32 -5.5 4.5 -8.3 0.9 0.8 12.8
49 -1.3 4.0 -6.2 5.9 0.3 10.2
35 -1.4 1.5 -4.5 0.6 0 6.0
62 0.6 4.1 -3.5 7.4 0.0 7.6
40 2.0 4.3 -0.4 8.5 2.3 4.7
65 2.1 6.1 -1.7 3.5 0 7.8
102 3.2 7.0 0.7 6.5 0 6.3
61 4.1 7.3 2.2 8.5 0.0 5.1
43 1.4 3.7 0.5 6.0 0.6 3.2
97 1.2 5.3 -1.4 3.3 0 6.7
62 2.6 7.0 -2.4 6.0 0 9.4
20 1.8 4.9 0.1 7.9 0 4.8
35 1.6 6.3 -2.2 0.8 0 8.5
48 3.2 6.9 0.8 9.0 0.4 6.1
43 -7.1 1.0 -11.5 1.9 0 12.5
39 -9.9 -6.2 -13.8 0.4 0 7.6
59 -4.3 0.4 -8.1 6.0 2.5 8.5
62 -5.4 -2.1 -8.3 1.3 0 6.2
64 -2.0 3.1 -6.3 4.0 0.0 9.4
47 -7.3 -3.5 -11.7 0.9 0 8.2
36 -11.9 -7.9 -15.4 0.3 0 7.5
52 -6.7 -1.6 -12.7 2.6 0.1 11.1
50 -2.9 0.3 -5.5 1.1 0.2 5.8
35 -3.6 1.1 -7.2 3.3 0 8.3
34 -4.8 -0.3 -7.6 0.0 0 7.3
42 -2.7 2.9 -8.6 2.0 0 11.5
59 2.0 5.8 -1.0 4.8 0 6.8
56 -1.5 2.3 -4.4 0.0 0 6.7
63 -1.7 3.4 -5.5 1.9 0 8.9
58 -0.3 5.4 -5.2 0.0 0 10.6
73 0.9 5.0 -2.2 4.1 0 7.2
68 -0.8 4.3 -4.1 1.4 0 8.4
85 -0.3 5.1 -5.7 1.5 0 10.8
81 2.9 7.3 -1.3 2.0 0 8.6
76 2.2 5.8 -0.8 5.6 0.0 6.6
51 -3.6 -0.4 -5.9 1.0 0 5.5
49 -4.7 -2.0 -7.6 5.9 8.0 5.6
63 -2.7 2.1 -7.7 1.3 0 9.8
69 2.4 7.8 -3.6 5.8 2.3 11.4
92 7.4 10.6 3.8 5.6 4.8 6.8
93 3.2 5.4 1.1 8.9 6.5 4.3
50 2.0 5.9 -1.5 4.4 0 7.4
62 2.4 6.8 -0.5 3.4 0 7.3
77 3.0 7.4 -1.3 0.6 0 8.7
66 4.8 11.2 -0.3 0.0 0 11.5
54 6.9 11.7 1.6 5.4 0 10.1
47 9.9 15.0 6.5 9.5 2.6 8.5
27 10.3 13.1 6.6 9.6 2.4 6.5
39 4.2 7.9 1.1 6.9 0.4 6.8
40 5.5 12.5 -1.0 1.5 0 13.5
68 7.3 14.2 2.0 4.6 0 12.2
45 7.2 10.2 4.0 5.5 0 6.2
38 8.6 15.0 3.3 2.1 0 11.7
82 6.9 12.0 2.3 1.6 0 9.7
116 4.8 6.2 3.6 8.6 5.3 2.6
75 5.1 8.7 1.9 6.3 0 6.8
83 5.9 11.3 1.6 0.5 0 9.7
73 5.6 10.9 1.4 1.1 0 9.5
95 6.4 12.6 1.7 0.8 0 10.9
101 8.8 14.8 1.8 1.0 0 13.0
88 9.6 14.8 5.1 2.3 0 9.7
109 8.8 14.0 5.7 1.3 0 8.3
77 9.1 15.8 4.2 0.0 0 11.6
74 8.5 14.3 2.8 4.5 0 11.5
81 10.0 17.1 3.8 6.5 0 13.3
32 7.4 12.1 4.8 7.6 0 7.3
25 5.5 7.1 3.7 10.0 3.1 3.4
55 6.2 11.2 1.8 2.0 0.2 9.4
105 8.2 14.6 3.8 3.8 0.0 10.8
76 4.0 9.0 0.0 4.5 0 9.0
47 3.0 7.7 -1.9 2.8 0 9.6
77 5.4 10.9 1.0 3.1 0 9.9
80 7.8 13.6 1.5 0.0 0 12.1
98 11.4 16.6 4.3 6.8 0 12.3
37 8.8 13.8 0.8 9.1 38.7 13.0
39 -0.6 2.5 -3.2 5.9 0 5.7
35 1.3 5.3 -2.1 2.8 0 7.4
34 1.8 6.1 -1.8 0.6 0 7.9
44 4.5 9.2 0.4 3.3 0 8.8
100 7.1 12.7 2.0 3.5 0 10.7
151 9.1 14.7 5.0 2.5 0 9.7
143 8.8 13.3 6.0 8.4 3.1 7.3
84 8.4 13.1 6.0 6.3 0 7.1
97 9.9 16.2 4.5 0.4 0 11.7
107 12.6 19.1 6.7 0.0 0 12.4
150 11.7 15.0 9.5 5.9 0 5.5
59 12.2 17.0 6.6 4.3 0 10.4
24 6.2 13.1 3.7 10.0 31.8 9.4
34 6.4 11.8 1.9 2.9 0.0 9.9
64 8.0 13.6 2.9 1.0 0 10.7
79 10.5 17.0 3.2 6.3 0.0 13.8
41 11.1 13.1 8.2 8.5 19.1 4.9
46 17.7 25.1 11.0 2.0 0 14.1
70 16.4 21.3 11.3 4.5 0 10.0
84 16.4 20.6 12.8 9.8 0.7 7.8
57 16.0 20.3 12.5 5.0 0.0 7.8
73 14.4 19.6 11.0 4.3 0 8.6
107 17.3 26.3 10.0 0.0 0 16.3
94 15.9 20.4 12.3 10.0 27.4 8.1
42 14.9 20.7 11.5 6.6 2.9 9.2
87 14.0 19.8 10.2 3.5 0 9.6
73 13.8 17.8 10.5 6.1 0.0 7.3
79 15.5 21.3 9.7 5.0 0 11.6
55 15.4 20.2 12.5 6.3 0.5 7.7
88 15.2 21.0 10.2 0.9 0 10.8
180 16.8 23.0 10.1 2.3 0 12.9
196 19.5 25.2 13.0 5.9 0 12.2
142 21.2 25.7 17.9 7.3 0 7.8
93 20.5 24.7 16.5 8.5 26.5 8.2
64 21.0 24.9 18.3 7.6 0.5 6.6
78 16.6 20.9 12.3 8.8 6.8 8.6
38 15.0 19.6 11.7 6.0 0.4 7.9
46 14.7 19.3 11.5 8.9 3.6 7.8
48 18.1 25.0 11.9 2.0 0 13.1
70 19.5 25.3 13.9 1.6 0 11.4
53 19.3 25.2 15.7 7.4 0 9.5
37 21.0 26.2 16.2 6.5 0 10.0
39 18.5 21.6 14.4 9.9 1.0 7.2
34 16.1 21.6 11.7 10.0 76.7 9.9
36 17.5 24.3 11.2 4.1 1.3 13.1
46 18.5 24.7 11.5 3.3 0 13.2
71 20.0 26.5 13.5 0.0 0 13.0
88 21.1 26.9 14.7 0.0 0 12.2
120 18.4 23.0 15.8 8.4 0.2 7.2
64 18.2 23.5 14.7 6.8 1.1 8.8
60 17.4 23.2 11.2 7.3 0 12.0
74 17.2 21.3 14.3 9.3 0.0 7.0
37 14.1 16.6 10.4 9.9 9.2 6.2
30 13.4 16.1 12.0 8.5 11.3 4.1
66 16.7 23.7 11.0 3.4 0 12.7
88 20.2 27.2 12.4 0.5 0 14.8
62 22.7 28.1 16.8 5.1 0 11.3
31 16.0 21.3 13.4 9.6 20.4 7.9
44 16.0 19.1 13.0 9.4 0.3 6.1
85 18.1 22.0 15.0 7.0 0.0 7.0
119 20.3 26.6 13.6 2.8 0 13.0
121 21.8 28.2 15.0 2.5 0 13.2
93 24.4 31.4 16.6 0.0 0 14.8
100 23.5 28.6 19.4 7.1 0 9.2
93 24.5 29.4 19.2 7.1 0 10.2
45 19.8 23.0 16.0 8.0 0 7.0
35 18.6 24.7 13.7 3.0 0 11.0
53 19.2 25.1 12.1 0.0 0 13.0
62 20.7 27.6 13.3 0.4 0 14.3
71 20.9 27.3 16.4 5.0 0 10.9
67 19.3 22.7 16.3 5.9 0 6.4
48 18.3 24.8 13.3 0.0 0 11.5
56 19.0 23.9 12.8 4.9 0 11.1
59 19.1 23.8 14.8 8.0 0 9.0
46 16.5 18.4 15.2 9.9 14.2 3.2
18 15.1 16.8 13.6 9.8 15.6 3.2
20 15.3 19.1 13.4 9.5 0.5 5.7
18 15.6 18.6 13.2 9.5 10.5 5.4
21 18.4 22.0 14.5 5.1 0 7.5
43 19.4 25.0 14.6 3.0 0 10.4
78 19.4 24.2 16.2 8.3 0 8.0
79 22.8 28.3 15.6 4.6 0 12.7
58 24.3 29.8 19.4 3.3 0 10.4
85 24.0 29.3 19.2 1.4 0 10.1
66 24.9 29.5 19.0 7.6 0 10.5
28 19.3 24.1 17.3 9.9 13.6 6.8
24 20.6 26.9 15.8 5.0 10.1 11.1
41 21.7 26.5 17.3 3.4 0 9.2
58 22.3 26.9 17.2 5.5 0 9.7
70 25.0 30.3 18.3 3.4 0 12.0
95 23.8 27.2 20.9 9.4 0.3 6.3
76 21.7 26.1 19.2 8.3 6.7 6.9
77 24.0 29.7 18.7 5.1 0.0 11.0
48 25.5 30.9 21.4 3.6 0 9.5
26 25.5 31.8 19.4 0.4 0 12.4
29 25.2 31.0 19.3 0.0 0 11.7
26 25.6 30.9 20.8 5.5 0 10.1
23 22.0 24.2 20.8 10.0 85.7 3.4
31 21.2 22.8 20.4 10.0 30.5 2.4
41 23.1 27.7 19.6 9.5 0.3 8.1
48 24.4 28.9 21.3 9.5 0 7.6
49 26.0 31.0 21.6 3.6 0 9.4
66 24.6 28.8 22.0 8.3 46.1 6.8
40 22.2 23.4 21.2 9.9 23.1 2.2
58 21.9 22.8 20.9 10.0 83.0 1.9
45 23.2 26.6 21.3 9.6 0.4 5.3
79 25.0 29.8 21.1 6.1 0 8.7
86 25.1 30.6 20.7 4.3 0.0 9.9
40 26.6 29.8 23.1 7.8 0.8 6.7
23 27.1 29.4 25.5 8.6 0 3.9
37 24.1 26.0 22.5 9.9 36.5 3.5
51 23.8 24.7 22.8 10.0 12.7 1.9
32 24.0 24.6 23.6 10.0 37.3 1.0
55 25.1 28.1 22.5 9.1 38.2 5.6
32 26.3 30.2 23.5 7.6 0.2 6.7
22 25.8 29.4 22.0 6.5 0 7.4
25 25.0 29.8 22.2 9.4 7.5 7.6
23 24.2 26.4 21.6 9.0 1.9 4.8
16 23.3 26.5 21.4 6.1 0.5 5.1
19 25.7 30.7 20.4 1.3 0 10.3
22 25.3 29.0 22.2 7.1 3.2 6.8
21 21.4 23.2 20.6 9.8 13.2 2.6
48 24.6 29.4 20.3 5.8 0 9.1
59 24.4 30.0 20.8 6.5 21.9 9.2
19 25.4 30.5 20.8 3.1 0 9.7
17 26.2 30.8 22.0 2.3 0 8.8
16 25.6 29.5 22.4 3.5 0 7.1
16 24.8 30.4 21.8 7.9 0.0 8.6
14 23.6 29.8 19.5 5.6 1.0 10.3
16 25.6 30.6 20.4 3.1 0 10.2
18 26.9 32.2 22.4 4.3 0 9.8
27 27.7 31.9 22.8 4.5 0 9.1
58 27.7 32.0 24.8 8.6 0 7.2
61 24.8 27.0 23.1 10.0 30.4 3.9
31 24.7 28.0 23.0 9.8 19.3 5.0
44 27.1 32.0 23.4 7.1 11.5 8.6
65 26.3 28.8 24.2 10.0 46.3 4.6
31 25.4 29.1 22.3 9.1 211.4 6.8
32 26.7 29.3 23.9 9.1 79.3 5.4
34 25.3 27.2 22.9 9.8 122.9 4.3
30 26.3 31.1 22.8 8.6 45.5 8.3
28 24.1 25.5 23.6 10.0 332.8 1.9
20 26.0 29.8 23.5 9.0 0.6 6.3
27 24.0 25.5 22.3 8.8 69.4 3.2
55 26.4 29.9 24.0 8.4 31.5 5.9
52 25.0 28.7 22.9 8.9 13.4 5.8
46 26.6 29.8 23.5 7.3 0 6.3
47 26.1 30.4 24.1 8.6 108.9 6.3
28 24.1 25.8 22.6 9.9 71.3 3.2
24 25.9 30.7 21.6 7.4 2.5 9.1
41 25.2 28.2 23.5 9.0 5.2 4.7
60 25.5 29.2 21.6 6.6 0.2 7.6
87 25.6 29.0 22.8 8.0 0.4 6.2
70 25.8 30.3 22.8 4.9 0.0 7.5
58 24.9 30.5 22.0 5.9 0 8.5
81 25.9 30.7 21.4 6.9 0 9.3
47 24.3 27.9 22.4 9.1 33.9 5.5
32 23.2 26.0 21.2 9.1 2.5 4.8
38 24.2 28.5 20.0 4.1 0 8.5
61 24.3 29.0 20.7 5.5 0 8.3
64 21.8 26.1 19.2 7.4 29.0 6.9
48 23.1 28.6 17.4 3.8 0 11.2
38 24.0 29.5 19.6 2.3 0.0 9.9
43 23.7 28.9 20.1 2.6 0.0 8.8
40 23.9 29.3 20.0 5.8 0 9.3
34 23.0 27.0 20.2 6.1 2.8 6.8
35 22.8 28.1 17.7 2.0 0 10.4
47 23.6 29.2 19.0 2.8 0 10.2
69 23.9 28.5 19.0 6.3 0 9.5
54 21.1 25.7 18.0 6.5 76.7 7.7
64 23.4 28.7 17.4 4.9 0 11.3
67 24.6 30.3 20.3 5.9 1.3 10.0
122 25.7 30.5 22.8 5.0 0 7.7
117 25.6 31.7 21.0 2.5 0 10.7
143 26.9 32.6 21.8 1.6 0 10.8
115 26.8 31.8 22.9 3.8 0 8.9
107 27.1 32.8 22.0 0.9 0 10.8
103 26.5 31.9 22.7 3.8 0 9.2
110 25.8 28.9 23.2 9.0 0 5.7
42 22.8 26.2 19.6 5.5 2.6 6.6
25 21.3 27.0 16.2 0.8 0 10.8
43 21.5 28.2 15.4 0.8 0 12.8
61 22.9 29.0 18.0 1.9 0 11.0
45 24.6 30.6 18.4 4.1 0 12.2
30 25.6 31.8 21.9 6.1 6.0 9.9
28 21.1 23.7 18.4 7.3 30.0 5.3
30 20.4 26.5 16.0 1.0 0 10.5
22 19.8 23.5 15.6 8.8 0.4 7.9
34 19.8 24.6 16.8 5.9 2.2 7.8
67 20.8 25.6 16.0 5.3 0 9.6
105 22.0 26.6 18.6 8.1 0 8.0
121 22.2 27.3 17.7 6.8 0 9.6
75 21.5 25.6 18.5 7.3 0 7.1
37 18.7 20.7 16.7 9.9 9.4 4.0
15 17.6 18.3 16.8 10.0 46.5 1.5
22 21.0 26.2 17.3 3.3 2.3 8.9
57 20.5 26.5 15.5 0.3 0 11.0
50 18.9 24.0 13.9 1.8 0 10.1
42 19.1 25.2 13.4 6.6 0 11.8
34 19.6 25.0 14.8 7.1 0 10.2
47 20.1 24.1 16.1 9.0 0 8.0
26 20.9 25.5 18.0 6.6 0 7.5
49 19.7 25.2 14.4 0.0 0 10.8
76 20.1 25.1 16.0 6.3 0 9.1
109 20.5 25.3 17.1 4.9 0 8.2
63 21.9 26.1 18.6 7.6 0 7.5
50 20.5 23.4 17.8 9.8 10.0 5.6
16 20.5 24.7 16.7 9.8 2.5 8.0
22 18.2 20.9 14.3 9.5 11.7 6.6
60 16.7 21.0 12.8 3.4 0 8.2
68 15.8 20.1 11.4 4.9 0 8.7
43 16.7 21.3 11.9 7.1 0 9.4
37 15.7 19.3 12.5 1.9 0 6.8
30 11.5 15.8 8.3 0.1 0 7.5
46 11.4 19.5 4.9 0.0 0 14.6
56 13.8 20.9 7.4 0.0 0 13.5
46 14.5 19.6 10.0 4.8 0 9.6
41 16.6 23.0 11.4 0.1 0 11.6
62 15.9 21.4 11.2 1.9 0 10.2
54 14.3 19.7 9.0 0.5 0 10.7
55 15.2 20.7 10.8 7.6 0 9.9
47 14.3 18.8 10.5 3.4 0.4 8.3
48 12.4 16.5 8.5 8.4 0 8.0
72 14.1 19.5 9.2 4.9 0 10.3
77 14.2 16.7 12.5 6.4 0.5 4.2
70 13.8 19.8 7.5 7.6 0 12.3
55 8.1 13.8 2.4 0.0 0 11.4
46 8.9 14.1 5.8 2.4 12.0 8.3
53 10.9 17.9 5.2 0.9 0 12.7
49 12.4 18.0 8.5 4.5 0 9.5
39 11.4 18.5 4.1 0.0 0 14.4
28 13.8 18.9 9.8 3.3 0 9.1
45 12.6 17.6 9.4 3.9 0 8.2
50 12.6 16.9 6.3 3.5 0.5 10.6
53 8.1 15.0 4.1 0.3 0 10.9
35 5.9 10.3 1.5 1.3 0 8.8
53 10.0 16.7 5.8 2.0 0 10.9
63 10.0 16.1 3.0 3.3 0 13.1
66 14.9 18.1 11.6 7.9 0 6.5
106 17.0 20.5 15.1 5.4 0 5.4
79 16.1 19.2 12.5 7.1 0 6.7
37 14.1 17.3 9.7 8.8 4.7 7.6
26 2.1 9.7 -2.0 3.0 0.0 11.7
27 -3.0 0.7 -5.3 0.4 0 6.0
39 -1.5 4.0 -6.8 4.0 1.6 10.8
43 -1.3 2.1 -4.8 1.8 0 6.9
38 0.7 3.6 -2.2 7.5 1.6 5.8
40 1.7 5.3 -0.9 1.9 0.9 6.2
39 1.9 3.5 0.2 9.8 1.4 3.3
37 2.4 5.5 0.2 4.5 0.8 5.3
71 2.1 7.8 -2.5 0.6 0 10.3
104 6.3 12.1 1.0 4.8 0 11.1
83 6.7 9.3 4.2 8.0 3.4 5.1
91 3.7 8.3 0.6 0.4 0 7.7
111 4.1 10.0 -0.1 1.1 0 10.1
107 7.4 14.4 1.8 2.3 0 12.6
94 6.1 8.0 2.9 10.0 0.0 5.1
62 1.3 4.6 -0.6 5.4 0 5.2
45 -0.3 3.5 -2.7 4.1 0 6.2
88 0.4 5.4 -4.8 2.4 0 10.2
94 1.9 5.0 -1.4 5.4 0.0 6.4
113 2.2 8.2 -2.8 2.5 0 11.0
63 3.3 6.7 -0.2 7.5 0.9 6.9
37 -2.4 0.6 -4.8 2.0 0 5.4
31 -3.1 0.0 -5.3 0.9 0 5.3
46 -1.4 3.9 -8.1 3.0 0.0 12.0
37 -1.4 3.1 -3.6 0.4 2.7 6.7
63 -0.4 4.8 -6.2 2.1 0 11.0
101 4.8 9.8 1.0 5.3 0.0 8.8
157 4.4 9.5 1.3 4.3 0 8.2
51 3.9 8.0 -1.1 1.9 0 9.1
87 7.1 11.0 3.4 0.3 0 7.6
111 6.0 11.8 1.9 0.8 0 9.9
107 7.5 12.9 1.9 3.0 0 11.0
73 7.1 11.2 1.0 3.9 0 10.2
49 2.1 6.8 -1.7 0.0 0 8.5
88 4.4 10.6 -1.0 0.3 0 11.6
109 5.7 9.2 3.5 5.0 0 5.7
95 2.8 7.0 -0.8 0.8 0 7.8
114 2.4 7.8 -2.2 0.0 0 10.0
101 2.5 6.9 -1.7 3.3 0 8.6
129 2.3 6.7 -2.2 1.6 0 8.9
125 3.1 8.0 -0.8 1.5 0 8.8
110 3.7 9.0 -2.2 3.3 0.1 11.2
71 1.0 5.7 -4.4 1.8 0 10.1
36 -3.8 -1.0 -6.6 4.1 0 5.6
47 -2.7 1.3 -6.0 0.0 0 7.3
48 -1.5 3.5 -6.9 1.5 0 10.4
104 2.7 6.6 -0.5 4.6 0.1 7.1
98 1.9 8.6 -2.8 0.9 0 11.4
95 2.5 9.2 -3.0 0.0 0 12.2
131 3.6 8.1 -1.9 5.6 0 10.0
104 3.3 5.9 -0.5 6.0 1.8 6.4
39 -6.0 -0.5 -8.6 0.0 0 8.1
59 -9.1 -5.6 -11.0 0.4 0 5.4
