DATE PM10 TEMP_MEAN H_TEMP L_TEMP CLOUD RAIN TEMP_Range
20111231 104 -1.9 1.4 -6.0 5.5 0 7.4
20120101 81 -3.0 0.4 -6.9 5.1 0.0 7.3
20120102 94 -4.8 -1.2 -8.3 2.9 0 7.1
20120103 91 -4.5 -0.2 -6.8 7.5 0.4 6.6
20120104 67 -7.4 -4.3 -9.6 1.1 0.0 5.3
20120105 49 -5.7 -1.3 -9.8 0.0 0 8.5
20120106 55 -2.8 1.3 -5.6 3.1 0 6.9
20120107 88 -3.8 2.0 -8.0 0.0 0 10.0
20120108 80 -2.5 0.4 -5.5 6.8 0 5.9
20120109 114 -0.3 2.7 -1.8 6.4 0.0 4.5
20120110 89 -2.5 1.5 -5.8 1.9 0 7.3
20120111 57 -6.0 -3.3 -8.1 0.0 0 4.8
20120112 50 -4.6 -0.4 -10.3 4.5 0.0 9.9
20120113 64 -1.2 2.6 -4.1 3.3 0 6.7
20120114 40 -1.5 2.7 -6.3 2.5 0 9.0
20120115 47 -2.6 0.3 -4.7 4.6 0 5.0
20120116 56 1.0 7.8 -5.1 1.4 0 12.9
20120117 59 2.8 8.2 0.0 4.3 0 8.2
20120118 119 1.4 5.4 -2.2 4.8 0 7.6
20120119 62 5.3 8.4 1.4 9.3 0.2 7.0
20120120 18 5.4 8.3 3.7 9.8 0.5 4.6
20120121 46 2.4 5.7 -2.6 7.8 0.1 8.3
20120122 56 -7.7 -2.4 -11.6 1.9 0 9.2
20120123 25 -9.6 -5.3 -12.2 0.0 0 6.9
20120124 26 -7.3 -3.1 -11.8 2.0 1.6 8.7
20120125 26 -8.2 -5.0 -11.6 0.0 0 6.6
20120126 47 -2.9 1.8 -8.5 4.3 0.0 10.3
20120127 83 -0.9 4.9 -4.4 3.4 0.0 9.3
20120128 38 -1.8 3.1 -6.0 4.4 0 9.1
20120129 44 -2.8 1.6 -5.5 1.1 0 7.1
20120130 36 -5.6 -0.8 -8.8 0.3 0 8.0
20120131 44 -4.7 -0.3 -8.5 7.5 3.9 8.2
20120201 45 -12.8 -8.1 -15.3 0.0 0 7.2
20120202 42 -13.7 -9.5 -17.1 0.0 0 7.6
20120203 38 -8.6 -3.9 -14.5 3.4 0.1 10.6
20120204 51 -3.0 1.0 -5.2 3.0 0.2 6.2
20120205 46 -0.9 4.8 -4.5 4.3 0 9.3
20120206 45 0.9 7.0 -3.2 8.0 0.2 10.2
20120207 83 -8.7 -0.1 -11.5 0.0 0.0 11.4
20120208 39 -8.0 -3.8 -12.1 2.5 0 8.3
20120209 33 -4.5 -0.5 -9.0 3.8 0 8.5
20120210 36 -3.5 1.7 -6.9 3.6 0.0 8.6
20120211 30 -3.8 0.8 -9.2 0.1 0 10.0
20120212 32 -0.1 4.8 -5.0 4.9 0 9.8
20120213 49 3.1 8.4 0.2 5.3 0 8.2
20120214 86 3.0 8.3 -0.3 4.0 0 8.6
20120215 59 -1.3 3.0 -4.1 5.6 0 7.1
20120216 47 -2.8 2.7 -6.1 2.0 0 8.8
20120217 42 -6.4 -2.9 -8.8 1.0 0 5.9
20120218 39 -6.8 -2.2 -9.6 0.5 0 7.4
20120219 33 -4.4 1.3 -9.6 0.0 0 10.9
20120220 46 -0.2 5.3 -5.5 0.5 0 10.8
20120221 84 2.3 5.5 -0.9 6.9 0 6.4
20120222 75 5.8 12.1 -0.8 5.4 0 12.9
20120223 60 4.4 8.2 1.1 6.9 0.3 7.1
20120224 92 4.3 9.7 0.2 6.8 0 9.5
20120225 62 1.2 5.0 -2.3 7.1 0 7.3
20120226 40 -1.6 3.2 -4.0 4.4 0 7.2
20120227 41 -0.7 5.2 -5.9 0.0 0 11.1
20120228 44 2.1 7.3 -3.2 5.0 0 10.5
20120229 44 5.4 11.8 -1.5 3.6 0 13.3
20120301 55 8.7 14.6 4.0 5.9 0 10.6
20120302 38 6.9 9.5 5.2 8.5 0.3 4.3
20120303 19 6.9 12.9 2.7 5.4 0 10.2
20120304 15 6.2 9.7 3.0 8.5 0.0 6.7
20120305 10 5.3 8.5 3.1 10.0 7.0 5.4
20120306 59 3.0 4.6 1.8 9.5 8.5 2.8
20120307 61 3.0 7.7 -0.2 5.8 0 7.9
20120308 50 2.0 5.2 -0.3 5.6 0 5.5
20120309 46 3.4 9.1 -2.1 6.4 0 11.2
20120310 35 3.9 8.9 1.3 7.0 0 7.6
20120311 36 -2.4 1.3 -4.6 1.9 0.0 5.9
20120312 28 -1.6 3.2 -5.7 0.0 0 8.9
20120313 50 1.7 6.6 -3.5 0.6 0 10.1
20120314 61 3.6 5.9 1.8 7.0 0.0 4.1
20120315 57 5.5 11.8 -1.7 1.9 0 13.5
20120316 45 8.1 12.9 5.7 9.9 4.0 7.2
20120317 34 10.4 16.1 6.8 7.6 2.0 9.3
20120318 55 6.9 11.5 2.2 3.4 0 9.3
20120319 21 2.8 7.2 -0.5 1.9 0 7.7
20120320 35 3.1 8.3 -1.9 0.4 0 10.2
20120321 38 4.3 10.4 -0.5 0.9 0 10.9
20120322 79 7.8 11.4 3.3 8.6 0.0 8.1
20120323 28 5.0 9.7 2.3 10.0 22.0 7.4
20120324 23 3.3 6.9 1.5 4.8 3.5 5.4
20120325 56 3.6 7.7 0.9 1.6 0 6.8
20120326 40 3.9 8.7 -0.2 0.0 0 8.9
20120327 51 6.4 10.9 1.0 5.0 0 9.9
20120328 114 10.1 15.8 6.4 4.0 0 9.4
20120329 91 11.6 16.2 5.9 6.0 0.0 10.3
20120330 53 9.0 11.9 5.8 9.3 0.1 6.1
20120331 68 5.4 10.1 2.5 3.6 0.0 7.6
20120401 88 4.6 9.4 0.6 0.0 0 8.8
20120402 82 8.3 14.1 3.5 9.3 22.0 10.6
20120403 22 4.9 9.4 1.1 6.3 35.0 8.3
20120404 82 7.2 12.8 2.2 0.8 0 10.6
20120405 44 6.7 12.2 3.1 0.8 0 9.1
20120406 37 5.4 9.6 2.6 2.1 0 7.0
20120407 38 5.9 12.4 0.6 0.0 0 11.8
20120408 58 11.3 17.6 4.6 2.9 0 13.0
20120409 82 15.4 22.4 10.7 4.0 0 11.7
20120410 94 13.7 16.9 11.5 9.3 10.5 5.4
20120411 21 12.2 17.4 9.1 5.8 3.0 8.3
20120412 46 8.9 12.4 5.3 6.1 0 7.1
20120413 59 10.3 15.1 7.4 8.4 0 7.7
20120414 58 10.5 16.4 5.9 3.9 0 10.5
20120415 40 13.4 21.7 6.9 3.5 0 14.8
20120416 46 11.9 17.9 7.2 3.0 0 10.7
20120417 56 13.6 19.7 7.5 0.0 0 12.2
20120418 51 15.2 21.3 9.2 4.6 0 12.1
20120419 55 17.0 24.3 12.2 6.1 0 12.1
20120420 40 18.4 23.8 13.6 6.1 0 10.2
20120421 14 11.4 16.3 9.5 9.9 47.5 6.8
20120422 10 9.4 12.0 7.9 10.0 9.0 4.1
20120423 86 12.9 17.3 9.1 7.3 0.0 8.2
20120424 79 19.7 26.6 12.2 5.1 0 14.4
20120425 47 15.1 20.7 10.5 9.9 28.0 10.2
20120426 24 11.9 16.8 8.0 2.4 2.0 8.8
20120427 42 15.2 22.3 7.8 1.8 0 14.5
20120428 47 17.0 22.1 13.8 1.8 0 8.3
20120429 53 19.9 26.3 14.0 6.8 0 12.3
20120430 39 22.9 29.4 15.4 0.0 0 14.0
20120501 22 22.6 28.3 17.3 6.8 0 11.0
20120502 16 23.1 29.1 19.0 3.3 0.4 10.1
20120503 14 20.0 25.4 17.0 3.4 0.2 8.4
20120504 48 19.7 25.7 14.3 0.0 0 11.4
20120505 90 18.8 24.9 13.5 1.6 0 11.4
20120506 53 18.1 24.1 13.1 0.4 0 11.0
20120507 64 18.5 24.9 12.2 2.5 0 12.7
20120508 70 20.8 28.0 14.2 3.8 0 13.8
20120509 99 20.7 27.4 15.0 0.0 0 12.4
20120510 60 20.1 26.6 15.5 2.4 0 11.1
20120511 28 16.2 19.2 13.2 8.9 0 6.0
20120512 46 17.1 21.1 14.4 8.1 0 6.7
20120513 69 19.1 25.2 14.8 7.3 0 10.4
20120514 50 16.1 17.2 15.1 10.0 6.5 2.1
20120515 53 16.9 22.7 13.0 4.5 0.0 9.7
20120516 66 16.6 22.0 12.7 5.9 0.0 9.3
20120517 45 16.6 20.5 13.9 4.0 0.5 6.6
20120518 50 18.1 24.5 12.0 2.1 0 12.5
20120519 45 19.5 25.8 13.1 4.4 0 12.7
20120520 48 21.3 28.7 14.5 0.0 0 14.2
20120521 41 23.0 28.9 17.2 0.0 0 11.7
20120522 37 23.3 29.3 17.8 3.9 0 11.5
20120523 47 22.1 27.8 18.3 3.5 0 9.5
20120524 52 19.7 24.0 17.0 6.9 0 7.0
20120525 68 20.5 26.6 16.2 3.3 0 10.4
20120526 76 19.8 26.1 14.1 3.5 0 12.0
20120527 47 19.3 23.4 17.1 5.9 0.3 6.3
20120528 60 20.9 26.0 16.4 7.3 0.1 9.6
20120529 44 21.6 25.4 18.8 6.8 0 6.6
20120530 45 20.7 23.6 18.6 9.1 0.0 5.0
20120531 50 20.9 27.2 16.6 3.8 0.2 10.6
20120601 54 21.4 26.7 16.3 5.8 0 10.4
20120602 52 23.1 28.8 19.2 6.8 0 9.6
20120603 45 23.3 29.1 18.0 2.8 0 11.1
20120604 46 23.7 29.1 18.6 3.9 0 10.5
20120605 32 22.5 27.5 19.8 6.0 0.0 7.7
20120606 57 23.0 28.9 19.1 7.3 0 9.8
20120607 102 23.0 29.4 18.5 4.6 0 10.9
20120608 58 22.2 27.9 19.0 8.4 2.0 8.9
20120609 57 24.2 29.9 18.6 5.6 0 11.3
20120610 64 23.7 28.7 20.8 6.0 0 7.9
20120611 32 23.2 27.8 20.3 6.8 0 7.5
20120612 30 22.6 28.9 19.0 5.9 0.4 9.9
20120613 27 23.4 28.9 18.3 5.0 0 10.6
20120614 25 24.8 31.7 19.3 5.5 0 12.4
20120615 24 23.7 28.0 20.4 7.6 0 7.6
20120616 32 23.5 29.9 20.2 4.8 0 9.7
20120617 43 23.6 29.8 18.1 2.9 0 11.7
20120618 49 24.9 30.2 20.1 7.3 0 10.1
20120619 40 26.0 33.5 20.9 3.8 0 12.6
20120620 29 25.4 31.3 21.3 2.1 0 10.0
20120621 55 25.7 32.4 21.3 3.4 0 11.1
20120622 45 24.3 29.3 21.3 5.1 0.0 8.0
20120623 34 26.2 31.7 21.5 3.8 0 10.2
20120624 56 27.8 32.8 23.6 5.3 0 9.2
20120625 25 26.5 33.2 22.2 2.5 0 11.0
20120626 13 24.6 30.8 20.6 5.1 0 10.2
20120627 12 24.8 31.0 19.3 3.0 0 11.7
20120628 22 25.3 29.6 20.9 6.5 0 8.7
20120629 41 25.9 31.0 22.0 8.9 20.0 9.0
20120630 12 21.9 23.7 20.2 10.0 69.5 3.5
20120701 50 21.6 25.4 19.2 8.5 0.0 6.2
20120702 34 24.0 29.8 21.7 7.3 0 8.1
20120703 24 22.7 25.7 19.7 8.3 25.0 6.0
20120704 66 24.4 27.4 22.6 8.9 0.3 4.8
20120705 31 22.7 24.6 20.9 10.0 72.0 3.7
20120706 10 20.9 21.8 19.9 9.3 102.5 1.9
20120707 25 24.8 31.0 18.5 2.1 0 12.5
20120708 34 25.8 30.7 21.4 1.5 0 9.3
20120709 42 26.3 32.3 21.9 5.8 0 10.4
20120710 49 25.9 29.1 21.7 8.9 6.5 7.4
20120711 23 23.3 26.5 21.0 9.4 8.0 5.5
20120712 43 24.7 28.5 21.1 9.5 0.0 7.4
20120713 37 26.1 29.3 21.8 8.8 76.5 7.5
20120714 13 22.8 26.2 20.4 10.0 8.0 5.8
20120715 6 19.7 20.5 19.1 10.0 32.5 1.4
20120716 17 21.7 25.0 19.0 9.1 2.5 6.0
20120717 27 25.5 29.0 21.6 9.3 0.0 7.4
20120718 23 26.3 28.4 24.7 9.4 6.0 3.7
20120719 14 23.9 26.5 22.4 9.6 72.5 4.1
20120720 27 25.6 29.7 22.1 7.1 1.0 7.6
20120721 48 27.5 31.4 24.1 6.0 0 7.3
20120722 33 27.2 30.4 23.7 7.5 16.5 6.7
20120723 18 27.6 30.5 25.6 8.8 1.0 4.9
20120724 18 27.8 32.1 25.5 6.8 0 6.6
20120725 21 27.9 32.1 24.2 4.9 0 7.9
20120726 23 28.1 32.6 24.3 2.4 0 8.3
20120727 33 27.9 32.3 24.9 4.1 0 7.4
20120728 29 28.5 33.2 25.2 4.6 0 8.0
20120729 15 29.2 33.2 26.2 5.5 0.0 7.0
20120730 16 28.4 31.6 23.0 7.6 18.0 8.6
20120731 21 29.0 33.0 26.6 6.9 0.1 6.4
20120801 30 30.8 35.3 25.9 5.5 0 9.4
20120802 15 30.8 35.5 26.8 4.6 0 8.7
20120803 14 31.3 35.4 27.1 3.5 0 8.3
20120804 20 31.7 36.2 28.2 3.0 0 8.0
20120805 23 31.8 36.7 27.5 1.9 0 9.2
20120806 25 31.5 35.8 27.8 2.9 0 8.0
20120807 14 30.7 35.0 26.6 3.0 0 8.4
20120808 27 29.6 34.3 25.6 4.0 0 8.7
20120809 41 29.7 34.6 26.6 5.3 0 8.0
20120810 32 27.4 29.0 25.7 8.9 0.3 3.3
20120811 35 27.7 31.8 24.0 5.9 0 7.8
20120812 27 25.5 27.9 22.3 9.3 17.0 5.6
20120813 12 26.6 32.1 22.1 6.8 2.0 10.0
20120814 17 26.7 31.2 23.2 5.6 15.5 8.0
20120815 11 23.7 27.1 22.4 9.8 136.5 4.7
20120816 29 26.0 28.9 22.7 6.8 0 6.2
20120817 23 27.5 32.2 24.3 7.1 0.0 7.9
20120818 21 27.2 28.6 25.8 9.5 2.0 2.8
20120819 15 27.9 30.8 26.3 9.5 5.0 4.5
20120820 10 25.4 27.1 24.0 10.0 59.5 3.1
20120821 10 25.3 28.7 23.5 9.5 137.0 5.2
20120822 21 22.0 24.6 20.3 9.4 17.0 4.3
20120823 17 23.0 25.7 20.5 8.4 0.1 5.2
20120824 11 23.3 26.1 21.1 9.3 7.5 5.0
20120825 17 25.0 28.9 21.5 8.5 11.5 7.4
20120826 23 27.5 32.4 24.1 6.1 0.0 8.3
20120827 15 28.5 32.9 24.5 5.0 0 8.4
20120828 12 26.1 29.4 21.8 10.0 13.5 7.6
20120829 41 25.7 29.1 21.7 7.8 6.0 7.4
20120830 32 21.4 24.7 18.7 9.5 34.5 6.0
20120831 34 23.8 28.4 18.7 3.0 0 9.7
20120901 55 25.2 29.4 22.3 5.9 0 7.1
20120902 25 25.0 29.5 20.8 3.9 0 8.7
20120903 56 24.9 28.5 22.2 6.3 0 6.3
20120904 32 22.0 24.4 19.7 9.8 55.5 4.7
20120905 16 22.3 26.1 19.2 4.8 10.5 6.9
20120906 26 21.6 27.1 16.0 0.0 0 11.1
20120907 32 22.5 27.2 16.9 6.8 3.0 10.3
20120908 13 20.2 23.7 17.7 8.3 25.0 6.0
20120909 21 20.9 25.0 17.1 8.4 0 7.9
20120910 30 23.2 28.3 17.8 3.4 0 10.5
20120911 16 22.8 27.5 18.1 2.9 0 9.4
20120912 26 21.6 24.8 19.6 8.5 0.5 5.2
20120913 28 20.0 21.1 18.6 10.0 13.5 2.5
20120914 24 19.4 21.8 17.3 8.9 2.0 4.5
20120915 24 21.0 25.5 17.0 7.9 0 8.5
20120916 12 19.9 22.1 17.5 9.4 2.5 4.6
20120917 7 17.3 18.4 16.0 9.9 85.5 2.4
20120918 31 20.9 24.6 17.7 6.5 0 6.9
20120919 32 20.6 25.2 17.7 4.5 0 7.5
20120920 36 20.1 24.7 15.6 3.4 0.0 9.1
20120921 41 20.1 24.3 17.2 5.0 0 7.1
20120922 37 20.7 26.4 15.2 4.5 0 11.2
20120923 28 21.2 26.6 16.4 1.6 0 10.2
20120924 24 21.5 27.5 16.1 0.5 0 11.4
20120925 30 21.8 27.8 16.9 0.6 0 10.9
20120926 34 21.3 25.4 17.5 7.1 0 7.9
20120927 26 20.3 23.6 17.7 6.8 0 5.9
20120928 23 18.0 22.0 15.4 6.3 13.5 6.6
20120929 14 16.4 19.8 14.0 5.1 0.5 5.8
20120930 20 16.2 21.0 12.0 1.6 0 9.0
20121001 20 18.1 24.6 12.5 0.9 0 12.1
20121002 22 19.3 24.9 14.3 1.5 0 10.6
20121003 23 19.9 26.0 15.0 3.5 0 11.0
20121004 26 19.0 24.2 14.4 1.4 0 9.8
20121005 34 19.0 22.8 14.9 6.9 0 7.9
20121006 41 19.6 24.5 16.1 3.6 0 8.4
20121007 32 19.2 24.4 15.1 0.9 0 9.3
20121008 24 18.4 23.4 14.6 2.8 0 8.8
20121009 29 17.6 22.4 13.8 5.0 0 8.6
20121010 29 15.7 20.3 12.6 4.5 13.0 7.7
20121011 20 13.9 19.0 9.9 0.1 0 9.1
20121012 33 14.9 21.4 8.5 1.4 0 12.9
20121013 39 16.4 23.1 11.3 3.5 0 11.8
20121014 37 16.3 21.8 12.0 2.5 0 9.8
20121015 40 14.8 21.8 10.3 1.8 0 11.5
20121016 34 17.1 23.4 10.8 4.8 0 12.6
20121017 20 12.6 17.6 8.1 4.1 2.5 9.5
20121018 22 11.6 17.0 6.0 0.3 0 11.0
20121019 46 14.8 20.1 10.3 1.5 0 9.8
20121020 49 15.8 21.0 10.5 5.9 0 10.5
20121021 48 18.3 23.7 15.4 4.8 0 8.3
20121022 36 13.4 17.1 8.5 8.9 39.5 8.6
20121023 19 10.0 14.5 4.5 2.4 0.0 10.0
20121024 27 13.2 18.4 9.5 6.9 0 8.9
20121025 36 15.2 20.0 12.6 5.3 0 7.4
20121026 54 15.9 22.3 11.1 2.4 0 11.2
20121027 27 14.3 16.4 12.5 9.8 44.0 3.9
20121028 27 14.3 18.8 10.8 2.9 0.0 8.0
20121029 33 11.7 16.7 8.0 4.8 0.0 8.7
20121030 50 8.6 12.4 5.8 1.5 0.1 6.6
20121031 41 6.9 11.6 2.8 5.1 0.2 8.8
20121101 30 5.6 10.0 2.7 0.4 0 7.3
20121102 31 7.2 12.4 1.6 0.3 0 10.8
20121103 44 9.4 15.7 3.2 1.5 0 12.5
20121104 23 11.8 15.3 9.1 8.9 4.0 6.2
20121105 31 8.5 10.7 7.2 9.6 8.0 3.5
20121106 46 7.1 8.6 5.1 9.3 5.0 3.5
20121107 63 8.4 12.5 4.1 5.0 0 8.4
20121108 83 8.8 12.6 6.0 6.1 0 6.6
20121109 74 9.4 15.0 4.4 1.6 0 10.6
20121110 33 12.0 14.7 9.2 4.8 0 5.5
20121111 15 8.7 12.0 3.6 8.9 28.0 8.4
20121112 35 7.3 9.1 5.8 9.4 3.0 3.3
20121113 25 5.3 9.1 1.7 4.9 0.0 7.4
20121114 24 2.4 6.7 -0.6 1.8 0.0 7.3
20121115 35 4.2 9.8 -0.3 0.0 0 10.1
20121116 44 4.9 8.2 1.0 7.1 9.5 7.2
20121117 27 5.3 8.0 1.5 4.5 1.5 6.5
20121118 24 3.5 8.4 -0.5 1.6 0 8.9
20121119 35 3.4 7.6 -0.5 5.0 5.5 8.1
20121120 42 1.9 6.4 -1.8 1.3 0 8.2
20121121 62 4.1 8.4 -0.4 5.0 0 8.8
20121122 71 6.7 10.5 1.9 5.6 0.3 8.6
20121123 55 3.3 6.9 0.3 5.9 0 6.6
20121124 29 1.7 6.7 -1.8 0.0 0 8.5
20121125 39 3.4 7.5 -0.7 7.6 0.5 8.2
20121126 26 2.3 5.1 -1.2 3.8 1.0 6.3
20121127 27 2.1 6.5 -2.8 1.6 0 9.3
20121128 111 5.0 10.2 -0.1 5.3 1.0 10.3
20121129 32 0.8 4.7 -1.9 3.8 0 6.6
20121130 44 1.7 6.2 -3.0 5.5 0.5 9.2
20121201 36 -0.9 4.0 -5.9 3.0 0 9.9
20121202 31 2.9 7.1 1.0 5.1 0 6.1
20121203 44 1.7 5.0 -1.6 8.6 5.4 6.6
20121204 22 -3.3 -0.1 -5.9 0.5 0 5.8
20121205 29 -3.8 -0.8 -6.2 6.4 5.8 5.4
20121206 24 -6.3 -2.9 -10.3 3.8 0.1 7.4
20121207 30 -4.5 -2.4 -6.4 8.0 1.9 4.0
20121208 24 -8.2 -5.3 -11.0 1.3 0 5.7
20121209 30 -10.5 -7.0 -13.2 0.0 0 6.2
20121210 41 -8.3 -4.6 -11.8 0.0 0 7.2
20121211 57 -6.5 -0.8 -10.4 1.3 0 9.6
20121212 68 -5.0 0.0 -9.0 0.0 0 9.0
20121213 75 -1.5 3.4 -6.2 2.8 0 9.6
20121214 41 2.7 4.7 0.3 9.9 18.5 4.4
20121215 16 4.6 8.3 1.9 5.0 0.5 6.4
20121216 51 1.6 4.3 -1.2 3.5 0 5.5
20121217 62 -0.4 3.2 -4.7 1.6 0 7.9
20121218 34 -6.8 -4.0 -9.2 0.0 0 5.2
20121219 39 -6.9 -2.8 -10.4 0.9 0 7.6
20121220 68 -3.4 0.3 -7.8 2.6 0 8.1
20121221 67 -0.7 0.8 -1.9 8.4 1.8 2.7
20121222 62 -3.0 -0.8 -5.9 4.1 0 5.1
20121223 23 -8.9 -5.9 -12.5 1.8 0.0 6.6
20121224 29 -8.8 -4.5 -13.6 2.4 0.0 9.1
20121225 33 -8.9 -4.6 -13.7 1.6 1.0 9.1
20121226 32 -10.8 -7.0 -14.5 1.0 0 7.5
20121227 50 -5.7 -0.8 -11.3 4.4 0 10.5
20121228 49 -0.9 1.5 -3.5 7.4 0.0 5.0
20121229 61 -0.3 0.6 -1.9 8.6 4.1 2.5
20121230 27 -8.2 0.0 -10.7 2.0 2.3 10.7
20121231 26 -8.7 -5.0 -11.6 1.5 0 6.6
20130101 36 -4.7 0.0 -8.7 8.3 3.1 8.7
20130102 18 -11.7 -4.8 -15.1 0.3 0 10.3
20130103 29 -13.2 -9.3 -16.4 0.0 0 7.1
20130104 43 -10.7 -5.8 -14.8 0.0 0 9.0
20130105 58 -7.0 -1.2 -12.1 2.3 0 10.9
20130106 85 -6.3 -2.0 -9.4 1.4 0 7.4
20130107 72 -5.1 0.1 -8.8 6.6 0 8.9
20130108 68 -4.6 -0.7 -6.8 2.4 0 6.1
20130109 32 -9.0 -6.4 -10.7 0.0 0 4.3
20130110 39 -8.3 -3.6 -12.3 0.5 0 8.7
20130111 53 -3.2 1.4 -7.9 6.6 0.0 9.3
20130112 108 0.0 4.2 -2.7 5.8 0.1 6.9
20130113 155 -0.5 3.3 -3.0 5.9 0 6.3
20130114 118 -2.1 1.8 -4.3 1.0 0 6.1
20130115 116 -2.1 2.0 -5.5 4.5 0 7.5
20130116 93 -2.6 0.4 -5.8 6.4 0.3 6.2
20130117 113 -5.8 -2.5 -8.2 1.3 0 5.7
20130118 54 -4.4 0.2 -9.2 2.1 0 9.4
20130119 78 0.5 4.6 -2.5 4.3 0 7.1
20130120 106 1.6 4.1 -2.0 7.5 0 6.1
20130121 28 2.2 4.0 1.1 10.0 16.5 2.9
20130122 13 3.8 6.0 2.0 9.1 0.5 4.0
20130123 32 1.8 3.8 1.0 9.4 1.5 2.8
20130124 62 -0.9 2.4 -6.7 5.8 0.1 9.1
20130125 28 -9.1 -6.5 -10.8 0.0 0 4.3
20130126 29 -9.2 -5.1 -11.9 0.0 0 6.8
20130127 32 -7.3 -3.9 -10.7 0.5 0 6.8
20130128 51 -3.5 0.2 -8.9 6.0 0 9.1
20130129 67 2.2 3.7 -0.3 9.6 0.0 4.0
20130130 73 5.4 8.5 3.5 7.9 0 5.0
20130131 75 7.4 11.5 3.7 6.6 0.0 7.8
20130201 32 7.3 9.3 3.7 9.5 46.5 5.6
20130202 34 -1.1 3.7 -4.5 2.1 0 8.2
20130203 25 -3.2 -1.1 -5.8 7.9 7.5 4.7
20130204 27 -0.8 2.5 -3.3 5.4 7.4 5.8
20130205 55 -0.6 2.7 -4.0 8.4 4.5 6.7
20130206 50 -1.5 0.2 -3.1 7.4 2.1 3.3
20130207 32 -11.1 -2.6 -13.8 1.3 0.0 11.2
20130208 39 -11.5 -6.1 -15.8 1.6 0 9.7
20130209 47 -7.2 -2.6 -12.3 3.6 0 9.7
20130210 45 -4.0 -0.5 -8.4 3.5 1.2 7.9
20130211 29 -5.8 -0.9 -10.4 2.6 0 9.5
20130212 35 -3.8 -1.9 -4.8 8.0 0.0 2.9
20130213 50 -1.3 2.9 -6.3 3.3 0 9.2
20130214 71 1.1 5.2 -2.6 6.0 0 7.8
20130215 48 -1.2 1.5 -5.2 2.1 0 6.7
20130216 37 -2.6 2.6 -7.0 2.0 0 9.6
20130217 42 2.3 5.8 -2.1 9.3 0.0 7.9
20130218 46 0.5 3.1 -2.5 6.9 0 5.6
20130219 32 -2.9 0.6 -7.1 2.0 0 7.7
20130220 31 -4.8 0.0 -8.7 1.8 0 8.7
20130221 36 -1.7 2.5 -5.3 2.8 0.0 7.8
20130222 61 0.5 4.3 -3.1 4.1 3.9 7.4
20130223 38 -0.9 2.4 -4.4 0.8 0 6.8
20130224 45 1.4 5.3 -2.4 4.1 0 7.7
20130225 49 3.3 8.6 -0.7 7.0 0 9.3
20130226 60 4.8 7.5 2.5 8.6 0.0 5.0
20130227 72 3.4 8.8 0.8 4.6 0 8.0
20130228 80 6.7 13.9 -1.1 5.4 1.0 15.0
20130301 52 0.8 7.7 -2.4 3.8 3.0 10.1
20130302 35 -0.8 3.1 -4.4 3.5 0 7.5
20130303 38 0.4 4.8 -3.5 1.8 0 8.3
20130304 71 3.1 8.9 -0.7 4.6 0 9.6
20130305 84 3.7 9.1 -0.7 0.0 0 9.8
20130306 83 7.9 14.3 0.9 1.6 0 13.4
20130307 134 8.0 11.7 4.3 7.9 0.5 7.4
20130308 141 8.5 14.1 3.8 3.6 0 10.3
20130309 145 13.2 23.8 6.2 1.5 0 17.6
20130310 47 1.2 7.9 -1.5 0.4 0 9.4
20130311 47 4.2 12.1 -2.6 0.0 0 14.7
20130312 61 7.5 11.7 1.6 6.3 3.5 10.1
20130313 24 5.2 8.4 1.8 6.8 11.5 6.6
20130314 23 4.1 9.8 0.9 3.4 0 8.9
20130315 51 4.6 10.5 0.0 0.9 0 10.5
20130316 41 6.3 12.7 1.6 2.4 0 11.1
20130317 49 8.2 15.9 3.4 7.0 7.5 12.5
20130318 27 8.3 14.2 5.3 6.0 1.0 8.9
20130319 47 8.0 11.4 5.2 8.5 0 6.2
20130320 29 2.8 8.5 -2.5 5.3 0.1 11.0
20130321 41 1.5 7.2 -4.0 0.0 0 11.2
20130322 49 3.4 6.9 0.9 6.1 0 6.0
20130323 62 5.4 12.1 -1.2 1.6 0 13.3
20130324 45 5.1 10.2 1.8 2.1 0 8.4
20130325 42 2.8 7.8 -0.7 0.3 0 8.5
20130326 45 4.4 10.4 -0.9 0.8 0 11.3
20130327 41 7.5 14.9 1.4 0.0 0 13.5
20130328 38 7.3 12.0 4.4 7.0 0 7.6
20130329 39 5.4 10.4 0.6 1.9 0 9.8
20130330 42 4.9 10.2 2.3 7.8 0.2 7.9
20130331 44 6.3 13.2 1.0 0.0 0 12.2
20130401 64 9.2 13.4 3.3 7.3 0.5 10.1
20130402 30 7.2 9.5 5.8 7.6 8.5 3.7
20130403 55 7.9 14.1 3.9 4.5 0 10.2
20130404 111 12.6 19.8 5.6 1.8 0 14.2
20130405 154 14.6 19.9 10.1 7.8 0 9.8
20130406 58 7.5 13.0 2.5 10.0 14.0 10.5
20130407 19 5.1 9.6 2.0 4.0 1.0 7.6
20130408 44 8.0 13.8 2.5 5.1 1.0 11.3
20130409 60 6.2 10.7 3.2 4.0 0.5 7.5
20130410 29 5.0 8.1 1.3 4.4 1.5 6.8
20130411 37 5.5 9.6 3.7 3.6 0.5 5.9
20130412 32 6.9 11.9 2.2 1.1 0 9.7
20130413 45 11.4 17.5 3.4 3.5 0 14.1
20130414 60 8.3 12.2 4.2 3.4 3.5 8.0
20130415 51 7.5 12.5 2.6 4.5 0 9.9
20130416 58 13.2 19.1 8.6 7.9 0 10.5
